around_restaurant_No,around_restaurant_average_price,bus_station_No,busline_No,competitor_No,estate_average_price,group,real_estate_No,shopping_mall_No,transportation_subway_No,uid,university_No
33,59.018,5,47,6,74320.84,3,479,0,1,53349ee37e3834772202627b,9
18,142.917,6,49,7,65780.342,3,559,0,0,07f3c8b579fe7d7a6340a9eb,9
27,33.682,6,48,4,72226.525,3,506,0,1,0a46dc0f16b3d14730621249,8
42,139.237,6,34,7,71507.958,3,567,0,0,c8b5cdeffa06ad1a130daa23,8
28,56.307,5,42,8,68574.919,3,520,0,0,144740992ef7d465f4eafcb8,9
20,115.147,6,33,5,78390.446,3,451,0,1,d575eb2a8c1227f50c0e6b4b,8
26,62.095,4,56,7,74034.528,3,491,0,0,341c35def90285a7e707388d,9
22,81.582,6,59,4,73188.484,3,491,0,1,988764dea8d92075f4e73b81,10
25,74.866,6,55,4,70113.742,3,507,0,1,33fbfa832f5451d80bf5eb06,11
37,72.981,6,23,5,77642.243,3,385,0,0,fb758b4c3402b11afe0eb0c8,7
37,72.981,6,23,5,77642.243,3,385,0,0,606289fdbc26c054a2046476,7
24,66.952,6,33,5,82243.586,3,400,0,0,21b82e2be24755a0b11e36e7,7
39,59.833,4,19,4,80190.186,3,366,0,0,219aca325bc5a89a4207c169,7
30,164.4,5,26,13,79470.918,3,389,0,1,270e40391ddb2a3f00ec01a7,6
22,77.727,7,35,2,79399.105,3,363,0,2,0523a141fa44c404b23c81c8,7
35,52.526,7,24,4,81245.259,3,292,0,1,764672e5edf111b495ec8496,1
35,42.675,5,15,6,78503.514,3,306,0,0,3be122e1cd2f5f4b1ff74d93,2
37,39.692,5,19,5,82002.921,3,267,0,1,6ed3083af2a71eae2b3a9f5f,1
20,76.182,5,29,3,81535.616,3,364,0,1,f5d09d963e95544bca09f0fd,6
34,43.203,5,15,6,78645.121,3,310,0,0,b292b3aaecfe354fbe484214,2
41,43.71,6,18,6,80621.258,3,298,0,0,4a78c2953fd90d65047ce85a,4
133,50.07,5,55,15,73057.96,3,125,0,1,e3a7fd13a9c92c4b29b97cbd,4
112,53.471,4,41,15,72336.879,3,127,0,1,c61bd305c31dff68c37da2e3,4
27,48.788,4,30,8,77015.97,3,196,0,0,a87abd1165092f39c0364496,2
50,40.603,6,62,11,79633.868,3,112,0,1,ebdd67ce354b1acd8c1a8927,3
51,39.506,6,62,12,79633.868,3,112,0,1,4148fab081891cdecae33c07,3
129,45.851,5,55,18,73153.42,3,123,0,1,7658be48c45545d62b06ce60,2
138,48.312,5,55,18,72788.55,3,122,0,1,6aea99611fc16c3e9fec2b92,3
21,57.5,4,30,6,76452.969,3,224,0,0,6b6d2af944856906c4f0257c,2
17,141.9,5,58,2,67183.449,3,104,0,1,22e11407b5aad1add4b74eb7,6
39,45.264,2,12,4,66692.946,3,193,0,0,5c89b2dc01a089e238e4a69f,7
39,45.264,2,12,4,66692.946,3,193,0,0,a7d9d7849fb09b1516a19076,7
34,68.54,1,2,4,62444.029,1,206,0,1,45793d91625eb9324151c0e1,7
182,42.882,11,69,12,55369.342,1,505,0,1,caefd68a56d40ceaddee8b57,8
259,36.565,10,41,12,56002.276,1,538,0,2,e3e2cd9df84b33fac7f50d61,6
49,67.675,5,34,11,55016.798,1,424,0,1,8ab0dfc4cae13d0fd9eceda1,7
61,50.79,11,60,14,57036.523,1,527,0,0,db1f39d4951e5c76f5c59c1c,7
201,42.651,12,70,13,54621.357,1,516,0,1,5c56edd6728c3e43a1d2304f,7
60,109.969,6,45,4,55179.018,1,349,0,0,d305db1f2ed6f93e922ca3e3,7
264,38.328,10,55,12,54824.882,1,536,0,2,2ffb811d3f33eb45eee4a551,6
60,109.969,6,45,5,55179.018,1,357,0,0,4cf8d24e4dc532fd9df7798e,7
264,39.664,10,52,13,55666.771,1,535,0,1,8499b864740f053afea778d2,7
277,38.635,11,60,14,55761.016,1,528,0,1,85243198d0f383e14d776e2f,7
39,99.056,7,51,3,62463.536,1,337,0,1,44657be27e21acca081cc7a5,9
270,38.16,11,63,14,54649.45,1,540,0,2,77ee857c6d962337130daa9d,6
48,67.297,6,35,11,55016.798,1,422,0,1,ec6f6bd166f9c766e9f8533e,7
270,38.823,10,66,12,54943.327,1,539,0,1,d5db1c3e4ba577bfc71e51fa,7
45,72.0,7,47,7,62364.342,1,342,0,1,d7298dfc1da51d2fc2f1cfbd,9
82,51.968,10,78,7,59665.833,1,281,0,1,15e1e85ea1e7f7bb58109338,8
72,63.285,10,78,8,58780.69,1,259,0,1,53349ee34b664377220262d9,8
86,53.211,10,78,7,58908.696,1,274,0,1,22e114072b3a27b4d5b74ecc,7
50,37.653,10,40,7,53499.234,1,588,0,0,a4dc6e7167d7bab44e2fdf21,6
86,51.238,9,45,8,60607.684,1,299,0,1,78c0a4a86266fd865fd4fe6f,8
78,41.881,8,91,7,56346.875,1,316,0,1,709c102b9d38893f5dbe8690,6
37,145.85,5,54,3,54717.362,1,335,0,1,d24e48eb041453adaeee7aac,7
68,41.49,7,81,7,57134.178,1,319,0,1,895776250ed3b50b4f3a5950,7
100,742.338,2,26,6,49104.359,1,494,0,0,1eeed5464bb3e0ebb4147fad,6
99,752.859,2,26,6,49179.704,1,498,0,0,5c2dc21da4469f1d6fc02c15,5
119,41.105,4,35,10,51552.34,1,600,0,1,2ec8c175445400435bf6be7c,4
128,69.288,3,22,9,52885.2,1,624,0,1,bd5046e8034be558d72ce266,4
92,779.104,2,26,8,49670.796,1,511,0,0,b48a580a32294ef38505bf11,4
99,752.859,2,26,6,49179.704,1,498,0,0,e0a811f14332cf26715e80ce,5
25,85.241,4,13,6,53129.915,1,394,0,0,9ee392b8d7509358bbbd6375,5
110,68.059,1,1,6,53240.4,1,639,0,0,7c5e480b10fc67adacb22a8c,3
175,70.389,5,52,5,54252.152,1,534,0,1,e2c734e4fa52444414a190a2,10
101,82.03,7,44,8,51559.817,1,455,0,0,bb1d38e47d3a3b540d0a70ee,3
36,87.161,4,13,7,52944.817,1,403,0,0,4c10a1437cbf9d658bf15df0,5
148,49.816,2,16,6,53267.456,1,657,0,0,a01980571097a44963180933,4
149,70.597,5,52,4,52388.457,1,524,0,1,3f9337d614d3eeaaf7231067,7
79,83.354,4,14,7,53758.612,1,413,0,0,dc67a6bb8129ca9751e5c553,2
35,77.816,4,5,6,49656.103,1,443,0,0,8e7742e76609fb0f43e19258,6
28,79.133,4,13,8,53129.915,1,395,0,0,ba6fc99f0fe07073fbdc8579,5
37,79.552,5,15,6,49890.279,1,449,0,0,9bc4ae562bfd90e7eee4a54e,6
34,87.44,5,48,7,47224.082,0,441,0,0,9f93ba4208f908cd57bfffc8,7
40,83.172,7,76,8,47501.364,0,423,0,1,fa16819d99b9aa203fe231f7,7
39,77.322,4,5,4,48373.712,0,463,0,0,20ce7db3a40d230771210bc4,6
87,60.339,6,63,8,48161.565,0,441,0,1,ee203684d2ad96ea35b06c9c,7
36,66.012,5,21,3,47268.778,0,322,0,0,d7fd2ad3610a864d0bccdd33,5
141,54.472,10,122,10,48744.136,1,446,0,1,8eb48fa13dc75dbff22d83f4,7
18,50.357,8,36,5,46853.436,0,444,0,0,f15bec8e5183df379703190a,6
12,88.0,5,19,8,50972.368,1,369,0,0,20b418f919f55311ede4a580,6
64,54.456,3,12,15,44618.571,0,173,0,0,36fead074186cd5746e274c6,4
63,53.864,3,12,15,44618.571,0,173,0,0,0ce65c2df9748b402d473353,4
65,53.338,3,12,14,44618.571,0,175,0,0,75bbfae6aa6df5749d95de07,4
70,53.849,3,12,11,43155.864,0,176,0,0,9345afeb367d20e53517dcde,4
69,46.164,2,9,13,38886.211,0,161,0,0,ed7ecd76dc09edc8f90cad01,1
73,58.147,2,7,9,43155.864,0,179,0,0,fa7da3e87c94077b42d63e70,4
69,46.164,2,9,13,38886.211,0,162,0,0,5092efc912ac6e3f1329353e,1
63,53.864,3,12,15,44618.571,0,173,0,0,1b3e770a6d4cde6b940319c2,4
63,53.864,3,12,15,44618.571,0,174,0,0,4edf9fbf5c7ae78dcc06a470,4
71,47.014,4,28,13,38568.579,0,162,0,0,4a2f1f6dbf9284932a02e1b5,1
62,53.108,3,22,14,39433.0,0,158,0,0,03073aedfbd4d3752efaa7dc,4
65,54.432,4,25,15,44618.571,0,177,0,0,3a4819816d3fec8d70210b08,4
69,45.965,2,9,14,42941.9,0,161,0,0,08fc93dfbd4f9c889b68b46c,1
65,53.338,3,12,14,44618.571,0,175,0,0,f28d6a27465c72d8d6b74e4d,4
68,45.45,3,15,11,37941.65,0,168,0,0,1c7f31f71cd5cb9b233bf2c5,1
10,48.7,2,4,2,42571.652,0,173,0,0,fb828f6292acc6cafb2d61f0,2
14,110.823,4,8,2,43216.167,0,132,0,0,f5e4a8d641f9c724cafa5f26,0
17,113.273,4,6,3,42002.85,0,119,0,0,c1424d04c65432f82d473369,0
13,44.556,3,16,4,46908.069,0,217,0,0,c7eca12b2fe1222ee115f91b,1
16,51.167,8,28,4,45192.538,0,299,0,0,0ce5605e3aab75c979b55c91,1
21,44.5,5,20,4,46287.424,0,253,0,0,99954fbab7bd7a4f9703197f,1
19,45.167,5,20,4,47181.552,0,223,0,0,e1310e7211c00443100daa60,0
39,48.982,6,55,5,42792.259,0,293,0,0,d1469ee7de9bbd7b843304d5,2
29,72.526,8,61,5,43265.355,0,291,0,0,87b6b725c12353a041ab9a5b,2
41,49.021,5,46,5,42964.107,0,257,0,0,e3d3a1b46cb7813145e2744a,2
37,53.024,5,46,5,43214.517,0,261,0,0,d18238608256ff01901fc919,2
27,50.355,4,53,5,40533.672,0,255,0,1,00438080f315ebe1f8dc85a8,2
18,34.474,6,69,6,47143.429,0,403,0,1,f633606ad5a364570b69d945,2
42,46.983,3,61,2,50584.806,1,400,0,1,57e584c7be6d20dcda2f28f0,4
29,55.083,4,82,6,47493.711,0,377,0,1,aa6bc909afe33c0aefe4a5d0,3
25,37.281,5,29,6,46899.646,0,400,0,0,b04448543cf75a02e1110366,3
11,93.429,2,6,2,52930.73,1,456,0,0,0a46dc0ff4bfb34730621254,4
24,36.0,6,32,5,50391.333,1,423,0,1,fa7da3e87c39077b43d63e97,4
24,31.857,5,37,5,52786.795,1,463,0,2,17d905ea8de932f40c0a70eb,5
24,31.857,6,40,5,52786.795,1,462,0,2,a7c56ee042e434aaa3acc434,5
32,174.0,6,38,2,52929.167,1,507,0,0,50f7d1468db4fedd73210ba5,8
25,41.571,4,37,6,55698.757,1,472,0,1,c61bd30577760b71c27da253,6
35,158.653,6,39,10,54818.325,1,515,0,1,c8b5cdefecb6db1a130daa53,7
40,40.971,5,53,6,54331.153,1,480,0,1,fd007c5e54036f75a9f729f0,6
42,42.427,3,26,4,56885.139,1,488,0,0,4c677ff5245b7c3148cc4a73,8
50,138.375,9,32,9,54066.693,1,560,0,1,0b95061a378179e79e82ea18,7
37,151.82,6,39,9,54423.815,1,507,0,1,6b1bf34edf94bec55bf6be0b,7
37,151.82,6,39,9,54423.815,1,507,0,1,e0c894835c5369bc2806ce99,7
10,45.334,5,48,2,59982.455,1,520,0,0,a1418eb403697d66ebe58230,10
24,49.519,6,36,5,63766.156,1,531,0,0,341c35def94485a7e607384f,14
38,49.5,8,65,1,54453.085,1,564,0,1,e93761f648dfb815233bf293,16
42,41.621,8,38,6,58546.96,1,500,0,0,37d60a46c16c38791e1d1155,12
43,39.559,5,25,6,60323.887,1,461,0,0,ea4a3dc971b980374f5547b7,13
58,43.289,7,34,6,60687.05,1,470,0,0,252ec82cd62ab65e601c6702,12
45,28.108,7,47,2,57744.393,1,525,0,1,fe13e91e593f0fd1aa059d66,14
24,87.583,3,21,3,66397.447,3,383,0,1,c8b5cdef7267357e130daa24,13
35,65.165,5,30,3,64420.081,3,434,0,0,101bc61b7ec9e9bac42ba12c,13
74,84.505,3,27,5,74449.815,3,320,0,0,76f28426f400e275f82d61f5,12
52,96.771,4,29,5,74900.191,3,303,0,1,e6ee2fd246264c352b11d112,10
99,76.95,6,42,5,78344.046,3,399,0,1,90f32bc52bead538f822139e,12
49,100.726,4,29,5,73241.315,3,334,0,1,917430fe7a0bb557c9291567,12
55,63.131,4,35,19,72562.761,3,311,0,1,39a764981718d90f4bcc4a4b,7
5,79.667,4,45,4,77244.167,3,267,0,1,f1b3ddbeab2645c2ae04574f,7
70,59.786,6,41,20,70040.955,3,296,0,1,50f7d1468d8efedd72210b53,7
40,110.658,3,31,6,78947.436,3,270,0,0,d82d6697caabbabfd518b77d,7
62,54.138,5,39,19,71247.923,3,253,0,1,e116be544eceb262c81b9591,7
24,48.589,4,37,18,74908.907,3,234,0,1,0a46dc0f16acd14730621248,7
55,62.233,4,35,19,73575.22,3,326,0,1,7cd61f57e34fde4236b06c0b,7
59,61.085,4,35,19,72125.542,3,316,0,1,24d05508494d2ab6138824f8,7
55,62.233,4,35,20,73029.894,3,323,0,1,fee37af317e1b367d1f49ea7,7
155,49.347,4,41,18,72905.295,3,126,0,1,28e700f17cbf3618085cb3b4,3
57,39.172,9,48,10,72814.0,3,173,0,1,4eb3b5333b0e0f6c420245b7,4
63,40.253,9,48,14,72814.0,3,172,0,1,978c233683dd09e41188247e,4
124,47.898,7,33,17,73331.217,3,147,0,1,5ffb1816bd9dac466f476012,2
55,53.181,5,34,19,75904.833,3,233,0,1,b0d056f295bcc167cbc3db92,7
60,60.234,6,36,20,69910.256,3,272,0,1,24d0550862d753b612882462,8
48,55.656,6,36,20,75904.833,3,233,0,1,d52831f9bf72f4be2efaa753,5
50,52.538,6,36,20,72836.324,3,240,0,1,edd64ce1318f6e883fe23153,8
58,60.457,5,28,20,70240.222,3,275,0,1,ae4fd536c14c06f782a12efe,8
58,50.819,6,41,19,70793.463,3,251,0,1,1816533473d9a01dfa2d61bd,7
65,50.868,9,38,16,73719.742,3,163,0,1,1bf85b25d2f747bda1a9340b,3
75,28.026,12,48,9,70777.718,3,255,0,1,61a3a963b91358b44302456a,5
84,50.277,3,19,15,73283.176,3,154,0,0,ace93222882b0fe3c72ba10a,2
48,53.629,8,43,21,70329.881,3,269,0,0,dc0f0adce2618138f8221375,6
55,63.182,6,36,22,69208.778,3,285,0,1,850815e17404178242e192a2,8
81,32.356,10,37,19,69468.381,3,279,0,0,317e6e987295a543f4e73bcf,5
81,51.364,5,31,13,74215.236,3,161,0,0,cc0849a00f331749950319b3,2
81,32.61,10,41,9,72287.135,3,233,0,1,04bdf4a3a3dc4b56354aae47,5
124,47.898,7,33,17,73331.217,3,147,0,1,b78d65e2967ad400f7eafcdd,2
42,49.296,6,31,23,76436.235,3,223,0,0,fa01e93702fa7853764ff1ec,5
126,51.341,8,52,15,74633.764,3,140,0,1,e5e2627a6d7c308e3a04b1f0,3
51,52.538,6,36,20,72836.324,3,241,0,1,085570838c4027b7aaf0cd78,8
44,52.633,6,31,23,75782.6,3,222,0,0,fc6a05fe10e698ca51e5c5b6,5
93,48.057,4,20,18,73817.693,3,146,0,0,b703e96bd02245e38e1a89fa,2
144,50.455,9,56,16,72375.77,3,149,0,1,e99e592ecf20b8a0a10464f8,3
35,73.938,2,6,10,73858.503,3,177,0,0,94d84c242cb05b6038221cf8,2
122,46.36,6,59,19,72553.374,3,136,0,0,b6918498667bff59a2d2302d,2
2,89.5,2,12,3,64156.0,3,182,0,0,3c0ea7c52f605485fbf0cb78,4
17,133.625,6,31,3,58290.479,1,311,0,1,37be195ceab421ad0b1cc768,4
30,43.697,9,45,5,64560.0,3,167,0,1,84c501125e07c4cdfa0cadab,4
2,89.5,4,27,2,63950.964,1,189,0,0,eeb800a3b5bc96791d58004a,4
260,36.343,11,49,12,56002.276,1,538,0,2,09faee1107841f124e776ebe,6
14,27.757,4,19,4,55084.065,1,307,0,0,8d7e17dee6e968cf7402690d,4
23,31.882,6,41,7,53863.578,1,487,0,1,a627c2850e7760ad81a12ea8,3
21,31.882,7,42,6,53670.575,1,445,0,0,cdef4edf0552a55728d7abcf,3
11,186.25,8,33,4,58338.652,1,378,0,1,cd48a8d3eb4a986bf4eafc59,4
35,59.167,8,37,13,56152.81,1,520,0,0,a878f5cd1fdbb140d72ce24c,7
32,31.697,10,56,3,55475.098,1,544,0,1,52bc970d0aad72ed1d58006f,2
59,30.388,4,36,6,58762.085,1,377,0,0,dc90c320ea386fba1e1d1116,4
36,28.429,4,36,5,57403.99,1,413,0,0,550fd5f969709560931fc97e,3
59,31.277,4,36,7,58727.699,1,351,0,0,7607cf1d2141d14a1e5800e5,4
47,30.303,6,49,6,61300.244,1,257,0,1,93df0dc377e82232882fb537,4
11,30.857,4,16,7,56361.531,1,460,0,0,282825b341450a1c9b68b4a5,3
51,47.697,5,19,3,53093.392,1,566,0,1,07f3c8b550e5047a6340a9f2,4
30,57.472,3,16,8,52209.742,1,481,0,0,07940820f5e6665b4afd3f39,3
39,62.944,5,24,5,52641.256,1,488,0,1,9507e4d63c48dd899ee321e6,4
25,48.714,4,8,3,51760.547,1,559,0,0,bba87388f37851b9bca82277,3
30,57.472,3,16,7,52209.742,1,482,0,0,d0b8923fca814efbb5f42f7b,3
43,53.069,5,21,3,53514.818,1,530,0,1,c9082bc094c1e730081cc78c,5
31,57.5,3,16,8,52198.831,1,479,0,0,e22199bc251c5ae14107c13f,3
9,68.143,2,11,4,50062.133,1,652,0,0,ea4a3dc9719d80374e55475b,3
23,52.683,4,21,4,52203.633,1,471,0,0,577f5a84c5eef9ee2202621b,5
23,52.683,4,21,4,52544.462,1,462,0,0,4ea3f2f1af402ab3aecb663c,5
22,50.915,2,2,3,52142.069,1,575,0,0,8b75e4e354085fb725d2bba6,3
12,45.818,3,18,4,52490.338,1,432,0,1,f766fa2438b3336932f71d0b,4
18,45.0,5,15,3,52868.236,1,453,0,1,3d1bc33f42ae3d89fe0eb0c3,4
144,56.215,8,55,14,51034.982,1,457,0,1,fc76752417039fe34f776eaf,2
116,42.783,6,59,16,50333.172,1,610,0,1,db1f39d495a85c76f4c59c92,4
28,70.431,5,14,6,52575.39,1,533,0,1,606ab0d03269c4330e3dda1d,3
38,23.452,4,40,5,48278.623,0,803,0,0,fc1ae8a6546bdace82a12e1d,3
79,46.116,5,48,14,52465.656,1,626,0,1,12c4ef9808e61fb06f4760a9,3
146,53.85,9,56,15,51961.61,1,478,0,1,668bbf7795528c714c6d4643,3
134,50.142,9,56,14,51700.787,1,509,0,1,691305232f98bc11725e8023,3
109,44.668,6,59,15,50081.485,1,618,0,1,5c962b152dfc58c0d1f49e87,3
29,42.732,4,13,7,52229.317,1,623,0,0,b0d056f29540c167cac3db26,3
133,49.703,9,56,14,51688.387,1,507,0,1,3b38b47a6e03cc592806cee2,3
136,49.729,9,56,14,51700.787,1,497,0,1,8819d836101af00016a190f8,3
80,46.392,5,48,14,52222.889,1,628,0,1,f18c7a213095f06621026203,3
38,25.474,3,24,3,48261.611,0,826,0,0,15e1e85ebee58cbb5810933a,2
113,47.398,6,59,16,50203.698,1,610,0,1,52c6b5a29eeb50ad0bf5eb65,3
62,35.082,5,30,9,47687.246,0,855,0,1,dcc0b5d1d14e4538f33cbad2,8
53,42.74,7,43,12,48726.271,1,668,0,1,aba36b329e397004f8dc8536,7
74,47.297,8,61,13,50690.193,1,465,0,1,d6059f5c5f4bc2d1c0f1cfa2,2
74,46.717,8,61,12,50810.086,1,460,0,1,ed6fb05d907b778db45f1e9f,2
20,58.633,6,26,7,48095.623,0,542,0,0,40e6925fd080b4b14afd3f14,7
53,44.507,7,43,10,48862.397,1,635,0,1,bdece41c79f7b45bc9c3db78,7
89,48.564,8,61,13,50690.193,1,468,0,1,beabdbf492b1ce817069d359,2
61,66.845,7,48,9,50716.977,1,366,0,1,57645c74fd9c8307fb221371,6
65,75.125,6,47,10,50716.977,1,361,0,1,2e896f7911d4a2bd2ce67b50,6
69,74.926,5,46,9,51217.846,1,355,0,1,5bc89db08545f8f7a20464b9,6
33,73.381,2,33,4,49979.969,1,473,0,0,b455a46b90219dc52bd7ab19,10
61,63.417,7,48,10,49769.636,1,364,0,1,631c41573baa837831f71d12,6
32,72.571,2,33,7,50374.677,1,458,0,1,06d2dffdafe0b6ef88f15d15,10
69,68.041,5,37,10,52444.424,1,329,0,1,53349ee341b94d77230262fa,6
37,69.92,2,33,4,50231.815,1,371,0,0,606ab0d032d3c4330f3dda9b,10
43,70.564,5,37,9,49348.091,1,325,0,1,c8b5cdeffa53ad1a130daa6c,7
32,76.1,2,33,4,49979.969,1,479,0,0,396c81c6fa82ae4eeee4a534,10
49,66.93,4,36,9,49012.576,1,327,0,1,37b61106cba2ee2f028972e7,6
60,63.417,7,48,10,49558.311,1,363,0,1,8f9d7f53c6ba600126e0a00f,6
25,221.047,4,31,3,44372.556,0,160,0,1,0a15c7eccf73e0e5ec74f8a0,5
20,41.086,5,38,3,42422.391,0,169,0,1,01cc9e2b201a4389d618b7a1,0
20,294.82,4,31,3,47622.214,0,133,0,1,0523a14103fcbd04b33c81b0,8
29,65.954,4,14,4,44553.923,0,110,0,0,fe012eaf9b9b3fe83ce23135,2
25,66.53,3,11,3,43863.583,0,108,0,0,7aa57d6a126df5213a13fd97,2
24,88.65,8,17,5,44465.8,0,304,0,0,efbd8808fc24f715dbeced76,1
24,88.65,8,17,5,44612.235,0,304,0,0,ef1cd3d671a7bcfceb1e9760,1
13,61.627,7,38,6,43544.057,0,341,0,1,bb9ce436dc3932cb49fc8d23,1
7,90.983,5,13,3,43671.421,0,198,0,1,d219bb1dd299c792f50e777e,2
17,112.389,7,16,6,44464.029,0,313,0,1,6ebb8493bc098825354aaef0,1
18,106.99,7,16,6,44619.067,0,295,0,1,ceb284d1ceea8100970319f4,1
44,43.938,6,72,11,44313.179,0,391,0,1,b1c556e86dfc7915b52655b1,2
37,37.949,6,49,9,46274.354,0,400,0,1,fa3199ecb09f0ef5715e804c,2
22,43.116,4,13,11,45509.875,0,351,0,0,3c9e53a3444732f3f32d83c7,1
17,34.962,4,9,10,45515.568,0,319,0,0,083a55fabea59060246e980e,1
35,32.494,4,66,7,44120.441,0,400,0,1,83d3d3cab6b4ef1a4d2fdf77,2
44,44.33,5,32,12,44412.079,0,381,0,0,1e39db7b0e2d660009f5eb5b,2
27,31.941,3,26,11,44601.156,0,338,0,0,2e00c5ddeb9d7b05d7851f67,1
18,33.556,3,26,10,45354.321,0,311,0,0,923ffd004a027aaed92f285c,1
29,37.581,5,11,6,48428.255,0,437,0,0,4a8a993924cb934f3a04b13a,2
17,34.328,5,46,9,45828.692,0,264,0,0,6b460738646fadb0fe0eb0db,0
38,45.973,3,26,9,43383.657,0,395,0,0,2cc3c8e8a41a27cf4c2fdf93,2
17,34.962,4,9,10,45496.436,0,322,0,0,00af18cc3d7ba6877069d32b,1
22,29.25,3,26,11,45018.0,0,322,0,0,93db03678f94aec007026f1e,1
69,41.969,5,15,3,48076.736,0,352,0,0,1f23c6a4f1c9507335b06c13,0
19,40.0,4,10,1,52526.313,1,467,0,0,caca6b2cf67cdacd2cb96d19,2
23,76.235,6,9,6,53531.205,1,550,0,0,cdef4edf2cd4dc5728d7ab4d,4
9,55.0,3,7,3,51619.16,1,510,0,0,93640c5ebfe47574b020a83a,4
30,72.474,9,13,6,54156.103,1,561,0,0,c7599f487b25cb27c909f010,6
30,70.2,11,36,8,53916.539,1,560,0,0,0c294182c250aac445e27447,7
11,70.25,6,9,8,53143.552,1,573,0,0,b292b3aa8ffe484fbe484214,6
8,35.75,3,8,2,50717.138,1,438,0,0,2a903f603c2875283617dc8c,4
12,54.4,6,53,4,52119.394,1,574,0,0,593850fbbff10844de1e52e9,11
28,96.406,5,40,6,53104.398,1,568,0,0,3d2585186609e2398bf15dc6,10
28,41.722,5,43,5,51618.424,1,524,0,0,49d959388d52565ac61e5112,9
29,37.507,5,51,4,53041.471,1,577,0,0,775f94b2dc6382ad1f3894b3,10
28,41.722,6,60,5,51700.79,1,527,0,0,5ce2637d87712748ae31e57d,9
42,48.173,6,46,7,53562.35,1,544,0,0,09185c56d2b57e44f1193755,9
26,37.507,4,35,4,53350.806,1,573,0,0,c1945f85cc856d5c6cc02cca,10
27,55.882,6,59,8,53132.323,1,502,0,0,7741d05a410bf23971210b5d,9
39,38.64,6,48,10,53680.905,1,559,0,0,79b2482ea16a1a38d81318fe,9
26,99.5,5,40,6,53092.894,1,567,0,0,ac2d5c668813e4d4ed74f8d2,10
49,43.088,10,44,6,57137.473,1,558,0,0,3a0a78bd45d4e3e362180995,10
30,45.182,8,35,6,58025.342,1,576,0,0,c7fb04bd4dce0f0cfa0cad4f,9
30,43.565,9,30,10,55475.767,1,620,0,0,cc788fde81dfa19389fc06e4,10
43,36.297,5,20,8,54870.754,1,592,0,0,d1469ee739a3c07b843304dc,9
28,39.182,9,34,6,57423.0,1,634,0,0,8b38f450ab2aec17c6effb8e,9
49,43.088,10,44,6,57137.473,1,554,0,0,914b61334f42e28cc9fa5fe4,10
41,35.76,5,20,8,55084.143,1,588,0,0,f2205672fbc2b5304c3a59e8,9
44,71.919,6,18,6,54217.025,1,596,0,0,9fe82c99b3616f6f83a00c02,10
28,41.789,8,31,7,56499.928,1,626,0,0,bbdfb4b6c2a6c82b4d776ecf,9
38,54.632,6,18,6,54167.958,1,596,0,0,ac700fd362ca845cfda778c3,10
30,39.627,6,24,6,65142.39,3,491,0,1,f757e6ee71288c0e260bd0c2,9
25,44.874,4,16,7,64684.829,3,493,0,1,7c5e480b107f67adadb22a09,10
21,47.966,4,16,6,63643.477,1,513,0,1,691305232fdcbc11725e801f,9
23,49.254,5,19,6,63643.477,1,512,0,1,cd9d05dd657308af84420e8c,9
31,35.003,4,13,5,58410.023,1,507,0,1,88d26cbf3b46289e04026fa2,10
24,68.917,5,21,2,67394.253,3,402,0,1,b46b633a6465819d79dbd20d,10
19,42.875,3,10,7,62792.657,1,460,0,1,14255b4d869efd47fbdc8563,9
41,35.301,3,15,4,66644.422,3,485,0,1,be1ea5ef6df572bf14948eeb,7
39,52.094,11,56,5,61831.136,1,362,0,0,00d979c6a40c4b3bf7eafc20,4
34,46.425,7,31,13,68018.706,3,365,0,0,c7fb04bd4d8a0f0cfb0cad93,8
10,28.333,9,63,4,63246.872,1,328,0,0,a50217ca360cf0444c3a59c4,4
36,46.036,12,60,7,64749.054,3,252,0,0,de7789837404b8e58c1a8979,4
47,45.103,12,37,7,66881.085,3,353,0,0,ea4a3dc971d680374f55478c,5
24,56.1,8,26,4,64683.042,3,405,0,0,37460d2d64e9c8a725e0a0d4,4
20,63.846,3,18,3,50013.435,1,237,0,0,3dc9befd7cb5810fbfa24090,4
20,95.667,2,10,3,50829.45,1,236,0,0,efe3b5e92354da9b29fc4805,4
7,220.0,3,18,3,51930.546,1,247,0,1,41452b07e985781ad42ce218,4
19,46.214,4,18,5,55378.968,1,339,0,0,f757e6ee71bd8c0e260bd049,3
23,43.556,5,30,7,52731.428,1,389,0,0,96b672aa523d466ccf04ef8e,3
19,40.77,5,27,6,50701.255,1,540,0,0,d321455cdf00128d9703195c,2
37,40.621,4,17,11,51760.167,1,450,0,0,beed26c0e0a96eb1c4f025a9,3
39,56.554,3,16,8,53191.945,1,443,0,0,aa40108b9fbd270cc4effba1,3
35,48.852,6,40,7,53052.049,1,373,0,0,e01b6a4a1df896863b221c2f,3
21,44.385,5,27,6,50913.775,1,541,0,0,542a15f0929fd455ad31e5fe,2
28,57.5,3,16,7,52458.475,1,462,0,0,557e5c46c958ba4895f08c32,3
37,40.621,4,17,11,51977.812,1,451,0,0,2a7a25ec4ad9e47a6d3e1b97,3
21,31.667,6,21,8,40394.749,0,847,0,0,41572e00ed5ffeadb45f1e7a,1
9,86.833,3,21,5,46897.323,0,657,0,0,eef2d528a88159be3be4a640,2
33,49.375,6,47,4,45972.11,0,858,0,0,beabdbf48db2b5817069d35c,1
